time,open,high,low,close
1776773220,7175.25,7175.75,7175.25,7175.5
1776773280,7175.5,7176,7175.25,7175.75
1776773340,7175.75,7177.25,7175.5,7177.25
1776773400,7177,7177,7176.25,7176.25
1776773460,7176.25,7176.25,7173.5,7173.75
1776773520,7173.75,7174.75,7172.75,7174
1776773580,7174,7174.75,7173,7174
1776773640,7173.5,7173.75,7172.5,7172.5
1776773700,7172.5,7173,7168,7169
1776773760,7169,7170.25,7168.75,7170.25
1776773820,7170.25,7170.75,7169.5,7170.25
1776773880,7170.25,7170.25,7168.25,7169
1776773940,7169,7169,7167,7167
1776774000,7167.25,7168.75,7166.5,7168.5
1776774060,7168.5,7170,7168.25,7169.75
1776774120,7170,7171.75,7170,7171.25
1776774180,7171,7171.75,7170.25,7171.5
1776774240,7171.25,7172,7170.75,7171
1776774300,7171,7171.25,7170,7170.5
1776774360,7170.75,7171.5,7170.5,7171.5
1776774420,7171.5,7171.5,7170.5,7171
1776774480,7171,7173.25,7171,7173
1776774540,7173,7174.5,7172.5,7174.25
1776774600,7173.75,7176,7171.5,7173.5
1776774660,7173.25,7173.75,7171.75,7172.25
1776774720,7172.25,7176.25,7172,7174.25
1776774780,7174.25,7175,7173,7173.75
1776774840,7173.75,7175.5,7173.75,7174
1776774900,7174.25,7174.5,7172.75,7173.25
1776774960,7173,7174.25,7172.5,7174
1776775020,7174,7174.5,7169,7170.75
1776775080,7170.75,7171.5,7163.75,7167
1776775140,7167.25,7167.25,7164,7164.75
1776775200,7164.75,7166.5,7163.5,7165.75
1776775260,7165.75,7167,7165.75,7166.5
1776775320,7166.5,7167.75,7165.75,7165.75
1776775380,7165.75,7166,7163,7163.25
1776775440,7163.25,7165,7161.75,7165
1776775500,7165,7167,7164,7164.5
1776775560,7164.75,7166.75,7164.5,7166
1776775620,7166,7168,7165.75,7166.75
1776775680,7167,7167.5,7164,7165.25
1776775740,7165,7166.5,7162,7162.5
1776775800,7162.5,7163,7160.75,7162.75
1776775860,7162.75,7164.75,7162.75,7163.75
1776775920,7163.75,7165.25,7163.75,7164.5
1776775980,7164.25,7165.75,7164.25,7164.75
1776776040,7164.75,7165.75,7164,7165.75
1776776100,7165.75,7166.75,7165.5,7165.5
1776776160,7165.5,7166,7163.5,7163.5
1776776220,7163.5,7164,7161.75,7163.25
1776776280,7163,7163.75,7162.5,7163.5
1776776340,7163.75,7164.75,7163.25,7164
1776776400,7164.25,7165.5,7164,7165
1776776460,7165,7165.25,7163.75,7164
1776776520,7164.25,7165.5,7164.25,7165.25
1776776580,7165.25,7165.25,7163.75,7164
1776776640,7163.75,7164,7161.5,7162
1776776700,7161.75,7162,7160.25,7161.5
1776776760,7161.25,7162.75,7161.25,7161.75
1776776820,7161.75,7162.5,7161.75,7162.25
1776776880,7162,7162.25,7160.5,7161
1776776940,7161,7162.25,7160.5,7160.5
1776777000,7160.5,7162.75,7160.5,7162.5
1776777060,7162.25,7163.25,7162,7162.75
1776777120,7162.75,7163,7162,7163
1776777180,7162.75,7163.25,7162.25,7162.5
1776777240,7162.5,7162.75,7161.25,7161.25
1776777300,7161,7162.25,7161,7162.25
1776777360,7162.25,7163,7161.5,7161.75
1776777420,7161.75,7162.75,7161.5,7162.75
1776777480,7162.5,7162.75,7161.25,7162
1776777540,7161.75,7162.5,7161.75,7162
1776777600,7162,7162.25,7161.5,7162.25
1776777660,7162.25,7162.75,7162,7162
1776777720,7162,7162.75,7161.5,7162
1776777780,7161.75,7163.75,7160,7162
1776777840,7161.75,7162,7160,7161.5
1776777900,7161.5,7162.25,7161.25,7161.25
1776777960,7161,7162,7160.5,7160.5
1776778020,7160.5,7162.5,7160.5,7162
1776778080,7162,7163.5,7161.25,7162.5
1776778140,7162.75,7163,7161.75,7162.5
1776778200,7162.5,7164,7155,7155.25
1776778260,7155,7155.5,7150.25,7152.5
1776778320,7152.75,7155.25,7152,7153.25
1776778380,7153.25,7156,7151.5,7153
1776778440,7153,7154.5,7151,7153.5
1776778500,7153.5,7154.25,7147.25,7150.25
1776778560,7150,7152.75,7150,7150.5
1776778620,7150.25,7152.25,7148.75,7149.25
1776778680,7149.25,7151.5,7148.5,7149
1776778740,7149,7151,7147,7150
1776778800,7150.25,7154.5,7149.5,7154
1776778860,7154,7155,7150.5,7152.5
1776778920,7152.5,7154.5,7151.75,7153.75
1776778980,7153.75,7156,7153,7154.75
1776779040,7154.5,7156.75,7153,7156.5
1776779100,7156.25,7158.5,7153.25,7155
1776779160,7155,7159,7153.5,7158.75
1776779220,7158.5,7161.25,7158.5,7160.5
1776779280,7160.75,7164,7160.75,7164
1776779340,7163.75,7163.75,7160.75,7161.75
1776779400,7161.75,7163.5,7161.25,7162.5
1776779460,7162.5,7163,7160.75,7162.5
1776779520,7162.5,7166.5,7162,7165.25
1776779580,7165.25,7168.5,7165,7168
1776779640,7168,7168.25,7165,7166.25
1776779700,7166.25,7168.25,7165.5,7167.25
1776779760,7167,7168.25,7166,7167.5
1776779820,7167.5,7168,7166,7166.25
1776779880,7166.25,7167.5,7165.5,7166.75
1776779940,7166.75,7167.75,7166,7167.5
1776780000,7167.75,7169.25,7164.5,7166.75
1776780060,7166.75,7169.75,7166.5,7169.5
1776780120,7169.5,7169.5,7166.75,7168.75
1776780180,7168.75,7168.75,7166,7166.25
1776780240,7166.5,7167.25,7165,7165.5
1776780300,7165.75,7168,7165,7167.5
1776780360,7167.5,7168.25,7166.5,7167
1776780420,7167,7169.5,7166.75,7168.5
1776780480,7168.75,7171.25,7168.5,7170.75
1776780540,7170.75,7171.75,7169.75,7170.25
1776780600,7170.25,7170.5,7166.75,7169.25
1776780660,7169.25,7171.5,7169,7171.25
1776780720,7171.25,7171.5,7169.25,7170.75
1776780780,7170.75,7171.5,7169.5,7170.75
1776780840,7170.75,7171.5,7170,7170
1776780900,7170.25,7172.5,7170,7171.25
1776780960,7171.25,7171.75,7170,7171.25
1776781020,7171.25,7172.5,7170.75,7171.5
1776781080,7171.5,7171.75,7169.25,7170
1776781140,7170,7170.75,7167.75,7168
1776781200,7168,7168.5,7163.5,7164.75
1776781260,7164.75,7166.25,7164.25,7165
1776781320,7165,7166.25,7164.5,7165.75
1776781380,7165.75,7166.5,7161.75,7162.5
1776781440,7162.5,7163.75,7161.25,7163
1776781500,7163,7164.5,7162.5,7164.25
1776781560,7164.25,7165.75,7163,7165
1776781620,7165,7166.25,7163.25,7164.75
1776781680,7165,7165.75,7163,7163.75
1776781740,7164,7165.75,7162.75,7165.5
1776781800,7165.5,7167.5,7163.25,7165
1776781860,7165,7165.75,7163.25,7163.5
1776781920,7163.25,7164.5,7161.75,7163
1776781980,7163,7163.75,7160.5,7162.25
1776782040,7162,7162.5,7159.25,7161.5
1776782100,7161.5,7162.75,7160,7162.5
1776782160,7162.5,7162.5,7160,7161
1776782220,7161,7161.25,7158.25,7159.25
1776782280,7159.25,7161,7159,7160.75
1776782340,7160.75,7161,7158,7159.25
1776782400,7159,7160.25,7156.75,7159.5
1776782460,7159.5,7165,7157.75,7160
1776782520,7159.75,7161.75,7157.75,7160.25
1776782580,7160,7161.5,7158.75,7160
1776782640,7160,7160.75,7158,7158.5
1776782700,7158.25,7158.75,7155,7155.5
1776782760,7155.5,7156,7150.75,7153.75
1776782820,7153.75,7154,7149.75,7151.25
1776782880,7151.25,7152.25,7148.75,7151.75
1776782940,7151.75,7153.5,7150.5,7151
1776783000,7151.25,7152.5,7149,7149.25
1776783060,7149.5,7151,7145.75,7149
1776783120,7149,7150.25,7147.25,7149.25
1776783180,7149.25,7151.75,7149.25,7151.5
1776783240,7151.5,7152,7149.25,7150
1776783300,7149.75,7149.75,7146.75,7148
1776783360,7147.75,7149,7146.25,7147.5
1776783420,7147.25,7147.75,7142.25,7143.25
1776783480,7143.25,7143.5,7138.25,7139.5
1776783540,7139.5,7140.5,7134,7135.25
1776783600,7135.5,7138.25,7128.75,7131.75
1776783660,7131.75,7133.5,7125.75,7128.25
1776783720,7128.25,7131.25,7125.75,7126
1776783780,7125.75,7126.5,7121.5,7122.75
1776783840,7122.75,7129.75,7122,7126.75
1776783900,7126.5,7127.25,7120.75,7122.75
1776783960,7122.5,7126,7122.25,7125.25
1776784020,7125.25,7133.5,7124.5,7132.5
1776784080,7132.75,7136,7131,7133.75
1776784140,7133.75,7137.75,7133.5,7136.75
1776784200,7136.75,7140.25,7136.5,7139.5
1776784260,7139.75,7140,7137.25,7137.5
1776784320,7137.75,7139.5,7136.5,7137.75
1776784380,7137.75,7138.75,7136.75,7137.5
1776784440,7137.5,7140,7137.5,7138.5
1776784500,7138.25,7141.5,7138,7138.75
1776784560,7138.75,7139.25,7133.5,7134.75
1776784620,7135,7135.25,7132.75,7135.25
1776784680,7135.25,7136.25,7132.5,7135.25
1776784740,7135,7139.25,7134.5,7137.75
1776784800,7137.75,7139.25,7136.5,7137
1776784860,7136.75,7137.25,7134.25,7137
1776784920,7137.25,7137.75,7133.5,7135.5
1776784980,7135.5,7136.5,7131,7132.5
1776785040,7132.25,7133.25,7130.5,7132
1776785100,7132,7132,7128.25,7129.25
1776785160,7129.5,7129.5,7124.5,7126.25
1776785220,7126,7126.25,7121.75,7125.75
1776785280,7125.75,7128.25,7124.5,7125.25
1776785340,7125.25,7127,7123.5,7126.25
1776785400,7126.25,7128.5,7125.25,7127.75
1776785460,7128,7130.25,7127.25,7129
1776785520,7128.75,7132.5,7128,7132
1776785580,7131.75,7133.25,7129.25,7130
1776785640,7129.75,7130,7127.75,7128.25
1776785700,7128,7128.5,7124,7125
1776785760,7124.75,7125.25,7119.25,7121.5
1776785820,7121.25,7125.5,7120.75,7125.25
1776785880,7125,7125.75,7121.25,7124
1776785940,7124,7126.75,7123.75,7126.5
1776786000,7126.5,7127.5,7124.25,7124.75
1776786060,7124.75,7125.5,7123.25,7123.75
1776786120,7123.75,7128,7123.25,7127.25
1776786180,7127.25,7130.25,7127.25,7128
1776786240,7128,7130.5,7128,7128.5
1776786300,7128.5,7129.25,7126.75,7128.25
1776786360,7128.25,7128.5,7125.75,7127.25
1776786420,7127.25,7131.75,7127,7131
1776786480,7131,7133,7130.5,7132
1776786540,7132,7134.25,7129.75,7129.75
1776786600,7129.75,7129.75,7125.25,7127
1776786660,7126.75,7127.5,7125,7126.25
1776786720,7126.25,7126.5,7124.5,7125.5
1776786780,7125.5,7126.75,7124.75,7124.75
1776786840,7124.75,7125.5,7123.5,7124.25
1776786900,7124.25,7126.5,7123.75,7126
1776786960,7125.75,7128.25,7124.75,7128
1776787020,7127.75,7129,7127.5,7127.5
1776787080,7127.5,7127.75,7125.5,7126
1776787140,7126,7126.75,7124.5,7126.5
1776787200,7126.5,7133.25,7126.5,7132.5
1776787260,7132.25,7136.75,7131.5,7132.25
1776787320,7132.25,7135.75,7132.25,7134.25
1776787380,7134.25,7138.25,7130,7131.5
1776787440,7131.5,7132.25,7129.5,7131
1776787500,7131,7131.5,7129,7129.5
1776787560,7129.25,7132,7129,7131.5
1776787620,7131.75,7131.75,7129.25,7130.25
1776787680,7130,7133,7129.5,7131.25
1776787740,7131.25,7134.5,7130.75,7132.75
1776787800,7132.75,7133,7129.75,7131.75
1776787860,7131.5,7131.5,7127,7128
1776787920,7128,7129,7126.75,7128
1776787980,7127.75,7128.25,7126.25,7127.25
1776788040,7127,7128.25,7125.25,7128.25
1776788100,7128,7129.5,7127.75,7128
1776788160,7128.25,7128.25,7126.5,7127.5
1776788220,7127.75,7130,7127.5,7129.25
1776788280,7129.25,7131.25,7128.75,7130.25
1776788340,7130.5,7130.75,7128.25,7129
1776788400,7129.25,7129.25,7124,7125.5
1776788460,7125.5,7125.75,7124.5,7125
1776788520,7125.25,7128.25,7125.25,7126.5
1776788580,7126.5,7126.5,7123.5,7124
1776788640,7124,7125.75,7123.25,7124.5
1776788700,7124.5,7125,7122.75,7123.25
1776788760,7123.25,7125.25,7122.5,7124.75
1776788820,7124.75,7125.5,7124,7124.25
1776788880,7124.5,7124.5,7121.75,7122.25
1776788940,7122.25,7123.5,7121.75,7122.75
1776789000,7122.75,7127,7122.5,7125.5
1776789060,7125.75,7127.5,7125.75,7127
1776789120,7127.25,7128,7126.25,7127.25
1776789180,7127.25,7128.25,7126.75,7127.75
1776789240,7128,7128.75,7127,7128.25
1776789300,7128.5,7131,7128.5,7129.5
1776789360,7129.75,7129.75,7126.25,7126.75
1776789420,7126.75,7126.75,7123,7123.5
1776789480,7123.75,7124,7122,7122.25
1776789540,7122.25,7125,7122.25,7124.25
1776789600,7124.5,7125.5,7123.75,7123.75
1776789660,7123.75,7123.75,7122,7122
1776789720,7122.25,7123,7121,7122.25
1776789780,7122.25,7122.25,7118.25,7118.75
1776789840,7118.75,7119,7115.5,7117.75
1776789900,7117.75,7121.5,7117.5,7121
1776789960,7121,7123.75,7120,7122.75
1776790020,7122.75,7123.25,7121.75,7123
1776790080,7123,7125,7122.5,7124.75
1776790140,7125,7125.5,7123.75,7125
1776790200,7124.75,7125.25,7123.25,7123.5
1776790260,7123.5,7124.25,7120.5,7121.5
1776790320,7121.5,7122.5,7120.5,7121.25
1776790380,7121.25,7121.75,7120.75,7121.25
1776790440,7121.25,7121.25,7119,7120.25
1776790500,7120.25,7120.25,7118.25,7118.25
1776790560,7118.25,7118.5,7116.25,7117
1776790620,7117.25,7118.5,7116.5,7117.25
1776790680,7117.25,7118,7115.75,7116.25
1776790740,7116.25,7116.25,7113.5,7114.75
1776790800,7114.5,7117.75,7114.5,7117.5
1776790860,7117.5,7120.5,7117,7120
1776790920,7120.25,7121.75,7119.75,7121
1776790980,7121,7122,7119.5,7120
1776791040,7119.75,7120.25,7118.25,7118.5
1776791100,7118.5,7118.5,7109.25,7113.5
1776791160,7113.5,7114.75,7106.25,7109.25
1776791220,7109.25,7111.5,7108.75,7111
1776791280,7110.75,7113,7108.25,7111.5
1776791340,7111.75,7115.75,7108,7113.5
1776791400,7113.5,7114,7105,7110.25
1776791460,7110,7110.25,7106.5,7108.25
1776791520,7108.5,7109.75,7102,7106
1776791580,7106,7106.25,7104,7105.5
1776791640,7105.75,7107.25,7104.5,7105.75
1776791700,7105.75,7107.25,7103.75,7105.75
1776791760,7105.75,7108.5,7105.75,7106.75
1776791820,7107,7107,7104,7104.25
1776791880,7104.25,7104.25,7100,7101
1776791940,7101.25,7101.25,7098,7099
1776792000,7099.25,7100.75,7096.75,7099.75
1776792060,7100,7103.25,7099,7103
1776792120,7103,7103.75,7099.75,7101
1776792180,7101,7102.75,7100.25,7102.75
1776792240,7102.5,7105,7102.25,7103.25
1776792300,7103,7108.5,7103,7107
1776792360,7107,7108,7105.75,7106
1776792420,7106,7106.75,7104,7104.25
1776792480,7104,7104,7102.5,7104
1776792540,7103.75,7105.5,7103.25,7105.5
1776792600,7105.5,7108.75,7105,7108.25
1776792660,7108.25,7108.75,7106.25,7107.25
1776792720,7107.25,7110,7107.25,7110
1776792780,7110,7112.25,7109.75,7111.5
1776792840,7111.5,7113.25,7110,7111
1776792900,7111,7111,7108.75,7109.75
1776792960,7109.5,7111.25,7108.75,7110.75
1776793020,7110.75,7112.25,7110.75,7111.5
1776793080,7111.5,7123,7111.25,7120.5
1776793140,7120.25,7127.25,7117.75,7122
1776793200,7122,7127.25,7120.5,7122.25
1776793260,7122.25,7126.25,7122.25,7125.25
1776793320,7125.25,7127.75,7123.75,7126.25
1776793380,7126.25,7133.25,7123.75,7126
1776793440,7126,7126.5,7123.5,7124
1776793500,7124.25,7124.75,7120.5,7121.75
1776793560,7121.75,7121.75,7118.25,7120.25
1776793620,7120,7120.25,7117.25,7118.5
1776793680,7118.25,7122.25,7117.75,7120
1776793740,7120,7121.75,7119.5,7121
1776793800,7120.75,7122.25,7119.5,7119.75
1776793860,7119.5,7121.75,7119.5,7121.75
1776793920,7121.75,7123.5,7121.5,7122.25
1776793980,7122,7122.5,7117.75,7118.75
1776794040,7118.5,7118.75,7115,7117
1776794100,7116.75,7116.75,7111.75,7114.25
1776794160,7114.25,7114.75,7112,7114.25
1776794220,7114,7116,7113.5,7116
1776794280,7115.75,7116.25,7114.25,7116
1776794340,7116,7117.5,7114.5,7116.75
1776794400,7116.75,7119.25,7116.75,7119
1776794460,7118.75,7122,7118.75,7121.75
1776794520,7121.5,7123.5,7120,7123
1776794580,7123,7123.5,7120.5,7121
1776794640,7120.75,7122,7118.5,7119
1776794700,7119,7122.75,7116.75,7119.75
1776794760,7119.75,7120.25,7118.75,7119.5
1776794820,7119.25,7120.5,7117.5,7119.25
1776794880,7119.25,7119.5,7117.75,7118
1776794940,7117.75,7119.75,7117.25,7117.25
1776795000,7117.25,7117.75,7113.75,7115
1776795060,7114.75,7116.25,7113.5,7116.25
1776795120,7116.5,7118.25,7116.25,7116.25
1776795180,7116.5,7117,7115.75,7116.75
1776795240,7116.75,7118.25,7116.25,7118.25
1776795300,7118.25,7120,7117.75,7119.5
1776795360,7119.75,7120.75,7105.5,7115.5
1776795420,7115.75,7116.5,7110.75,7114.5
1776795480,7114.75,7115,7109.25,7111.5
1776795540,7111.5,7112,7108.5,7110
1776795600,7110,7110.75,7108.5,7110.5
1776795660,7110.75,7112,7109.5,7110.5
1776795720,7110.5,7110.5,7106.75,7109.75
1776795780,7109.75,7111.25,7109.25,7110.5
1776795840,7110.5,7110.75,7108.25,7109.25
1776795900,7109,7111.5,7108,7111.25
1776795960,7111.25,7111.25,7109.5,7110
1776796020,7110,7111.25,7109,7109
1776796080,7109,7109.25,7107.75,7108.5
1776796140,7108.5,7110.25,7107.5,7109.75
1776796200,7110,7112.75,7109.75,7110.25
1776796260,7110,7112,7110,7111.75
1776796320,7112,7114.75,7112,7114
1776796380,7114,7116,7113.75,7115.75
1776796440,7115.75,7116.5,7115,7115.75
1776796500,7116,7116.5,7115.25,7115.5
1776796560,7115.5,7116.25,7114.5,7114.5
1776796620,7114.75,7114.75,7111.5,7111.75
1776796680,7112,7113.5,7111.25,7113.25
1776796740,7113.5,7113.5,7112.5,7112.75
1776796800,7113,7113.5,7111.75,7112.25
1776796860,7112.5,7114.25,7112.25,7113
1776796920,7113,7113,7112,7112.5
1776796980,7112.5,7113.5,7112,7112.75
1776797040,7113,7115,7113,7113.25
1776797100,7113.5,7114,7111.5,7113
1776797160,7113,7114.5,7112.75,7113.5
1776797220,7113.25,7113.75,7111.75,7112.25
1776797280,7112.25,7113.25,7111,7111.5
1776797340,7111.5,7112.25,7110,7110.5
1776797400,7110.75,7110.75,7109,7109.75
1776797460,7109.5,7111.5,7109,7111
1776797520,7111,7111.5,7110.75,7110.75
1776797580,7111,7111.5,7110.5,7111
1776797640,7110.75,7126.5,7110.5,7123
1776797700,7122.75,7128,7117.5,7119
1776797760,7118.75,7119.25,7115.75,7117.25
1776797820,7117.25,7124.25,7116.5,7121.25
1776797880,7121,7121.25,7118.75,7119.25
1776797940,7119.5,7123.5,7119.25,7122
1776798000,7122.25,7126.5,7122.25,7123.75
1776798060,7123.75,7128,7122.75,7124.25
1776798120,7124.5,7126.75,7124.5,7125.25
1776798180,7125.25,7127.75,7123.5,7124.5
1776798240,7124.5,7126.25,7123.5,7125.5
1776798300,7125.5,7127.75,7125.5,7126.5
1776798360,7126.5,7127,7125,7125.25
1776798420,7125.25,7125.5,7123.25,7125.5
1776798480,7125.5,7127,7125.5,7126.25
1776798540,7126.5,7127.25,7125.75,7126.25
1776798600,7126,7127.75,7125.5,7127
1776798660,7127,7128.5,7126.5,7127.75
1776798720,7127.75,7131,7127.75,7130.25
1776798780,7130.25,7131.75,7130,7130.75
1776798840,7130.75,7132.5,7121,7125.5
1776798900,7125.5,7128.5,7121.75,7125.75
1776798960,7125.5,7128.75,7125.5,7127.5
1776799020,7127.25,7127.75,7123.25,7126
1776799080,7126,7126.5,7125,7126.25
1776799140,7126,7126.25,7124.75,7126
1776799200,7126,7128.75,7126,7128.25
1776799260,7128.25,7134.5,7127.75,7129.75
1776799320,7129.75,7131,7129.25,7130
1776799380,7130,7133.75,7129.5,7133.75
1776799440,7133.75,7135.5,7133.5,7134.5
1776799500,7134.25,7137.25,7134,7137
1776799560,7137.25,7137.5,7133.25,7135
1776799620,7134.75,7135.75,7133.75,7134.75
1776799680,7134.5,7137.25,7134.25,7135.75
1776799740,7135.75,7137,7134.5,7136.75
1776799800,7136.75,7138,7135.5,7137
1776799860,7136.75,7138.5,7136.5,7138
1776799920,7138,7138.25,7136,7136.5
1776799980,7136.5,7136.5,7132.5,7133.25
1776800040,7133,7133,7130.75,7132.5
1776800100,7132.75,7132.75,7125.75,7125.75
1776800160,7125.75,7128.75,7125.25,7126.75
1776800220,7126.75,7126.75,7123.5,7125.5
1776800280,7125.5,7125.75,7116.25,7119.75
1776800340,7119.75,7121.75,7118.25,7121.75
1776800400,7121.75,7122.5,7116.75,7120
1776800460,7120,7121.5,7109,7110.25
1776800520,7110,7111,7095.25,7098
1776800580,7097.75,7098.25,7089,7091.75
1776800640,7091.5,7091.5,7085,7090.75
1776800700,7090.5,7096.75,7089.75,7093.25
1776800760,7093.25,7096.25,7091.75,7096
1776800820,7096,7103.5,7096,7101.25
1776800880,7101.25,7102.75,7097,7098.25
1776800940,7098,7100.5,7095,7099.25
1776801000,7099,7107,7099,7099.75
1776801060,7099.75,7100,7095.75,7097.5
1776801120,7097.5,7097.5,7092.5,7094.75
1776801180,7094.75,7097.5,7093.5,7096.75
1776801240,7096.75,7099.5,7095.25,7096
1776801300,7096.25,7102,7093.5,7100.25
1776801360,7100.5,7101.25,7098.25,7099.5
1776801420,7099.75,7100,7095.75,7099.25
1776801480,7099,7101,7097.75,7100.25
1776801540,7100.25,7103.75,7097.5,7100.5
1776801600,7100.75,7101.75,7094.75,7095.25
1776801660,7095.25,7096,7093.5,7096
1776801720,7095.75,7096.5,7093.5,7094.75
1776801780,7095,7097.5,7094.25,7097.5
1776801840,7097.25,7097.75,7094,7094.75
1776801900,7094.5,7095.25,7092.75,7095
1776801960,7095,7095.25,7093,7093.25
1776802020,7093.5,7094,7091.75,7092.25
1776802080,7092,7094,7091.75,7093.75
1776802140,7094,7140,7093.5,7123.25
1776802200,7123.25,7130.25,7109.75,7129.5
1776802260,7129,7133,7123.5,7126.25
1776802320,7126.75,7137,7125,7130.5
1776802380,7130.5,7130.75,7125.75,7126.25
1776802440,7126,7128.75,7123.75,7124.75
1776802500,7125.25,7126,7121.5,7122.5
1776802560,7122.5,7128,7121.75,7127
1776802620,7127,7129.5,7125.5,7126
1776802680,7126,7126,7121.75,7122.75
1776802740,7122.5,7122.75,7120.75,7121.5
1776802800,7121.5,7126.25,7120.75,7124
1776802860,7124,7125,7122,7123
1776802920,7123.25,7127,7123.25,7126.75
1776802980,7126.75,7129.25,7126.75,7128.25
1776803040,7128.5,7130.25,7127.25,7128.75
1776803100,7128.5,7128.75,7126.5,7126.75
1776803160,7127,7127.25,7123.75,7124.5
1776803220,7124.5,7125,7124,7124.75
1776803280,7124.75,7125.25,7123.5,7123.75
1776803340,7123.75,7124,7121.5,7122.25
1776803400,7122,7122.5,7120,7121.5
1776803460,7121.25,7122.25,7120.25,7120.25
1776803520,7120.25,7121.75,7120,7121.5
1776803580,7121.5,7123.5,7121.5,7123
1776803640,7123.25,7124.75,7122.75,7124.5
1776803700,7124.5,7126.25,7123.75,7124.5
1776803760,7124.5,7125.5,7124.5,7124.5
1776803820,7124.75,7124.75,7123,7124.5
1776803880,7124.5,7124.5,7123.25,7123.5
1776803940,7123.5,7124.5,7123.5,7123.75
1776804000,7123.5,7123.5,7122.25,7122.5
1776804060,7122.5,7122.75,7120.75,7121.5
1776804120,7121.5,7122,7120.5,7121
1776804180,7121,7121,7120,7120.5
1776804240,7120.75,7121,7120,7120.75
1776804300,7121,7121.5,7120,7120.5
1776804360,7120.75,7120.75,7118.25,7118.5
1776804420,7118.75,7121,7118.25,7121
1776804480,7121,7122.75,7120.75,7122.75
1776804540,7122.75,7124,7122.5,7123.25
1776804600,7123.25,7124.25,7123,7123.5
1776804660,7123.75,7125.25,7123.75,7124.5
1776804720,7124.75,7126.5,7124.75,7126.25
1776804780,7126.5,7127.5,7126.25,7127
1776804840,7126.75,7128.5,7126.75,7128.25
1776804900,7128,7128.25,7125.75,7127.25
1776804960,7127.5,7127.75,7127,7127
1776805020,7127.25,7127.25,7125.75,7126.75
1776805080,7126.75,7127,7125.5,7125.75
1776805140,7125.75,7126,7121.75,7122.25
1776808800,7125,7128.25,7123.75,7127.75
1776808860,7127.75,7128,7124.5,7125.5
1776808920,7125,7126.75,7124.25,7126.5
1776808980,7126.75,7127.5,7126.25,7127
1776809040,7127.25,7127.75,7126.5,7127.25
1776809100,7127.5,7129.5,7127.25,7128
1776809160,7127.75,7127.75,7125.75,7126.75
1776809220,7127,7128.25,7125.75,7125.75
1776809280,7126,7127,7125.25,7126.75
1776809340,7127.25,7128.75,7127,7127.5
1776809400,7127.25,7128.25,7127,7128
1776809460,7128.25,7129,7128.25,7128.75
1776809520,7128.5,7129.25,7128.25,7129
1776809580,7129,7129.75,7128.75,7129.75
1776809640,7129.5,7130.5,7129,7129
1776809700,7128.75,7128.75,7127.5,7128
1776809760,7128,7129.75,7128,7129.75
1776809820,7129.5,7129.5,7128,7129.25
1776809880,7129.25,7129.25,7128.25,7128.5
1776809940,7128.5,7129,7128.5,7128.5
1776810000,7128.25,7128.25,7127.75,7127.75
1776810060,7128,7128.5,7128,7128.5
1776810120,7128.25,7128.5,7128,7128.25
1776810180,7128,7128,7126.5,7127.25
1776810240,7127.25,7127.75,7127,7127.5
1776810300,7127.5,7127.75,7126.75,7127.75
1776810360,7127.5,7127.5,7126.75,7127.25
1776810420,7127.25,7127.25,7126.5,7127
1776810480,7127,7127.5,7127,7127.25
1776810540,7127,7128,7127,7127.75
1776810600,7127.75,7128.75,7127.75,7128.75
1776810660,7128.5,7128.75,7125.75,7126
1776810720,7126.25,7126.75,7126,7126.25
1776810780,7126.25,7126.5,7126,7126.25
1776810840,7126.25,7127.25,7126.25,7127
1776810900,7127,7127.5,7127,7127.5
1776810960,7127.25,7128.25,7127.25,7128
1776811020,7128,7128,7127,7127
1776811080,7127.25,7127.75,7126.75,7127.75
1776811140,7127.75,7127.75,7127,7127
1776811200,7127,7127.5,7126.75,7127
1776811260,7127.25,7127.25,7127,7127
1776811320,7127,7127.25,7126.75,7127.25
1776811380,7127,7127.75,7127,7127.25
1776811440,7127.25,7127.25,7126.75,7126.75
1776811500,7126.5,7127.5,7126.5,7127.25
1776811560,7127.25,7127.5,7127,7127.25
1776811620,7127.25,7127.25,7127,7127.25
1776811680,7127.25,7127.5,7127,7127
1776811740,7127.25,7127.5,7126.5,7126.75
1776811800,7126.75,7127,7126.25,7126.75
1776811860,7127,7127,7125.25,7125.25
1776811920,7125,7125.75,7124.25,7124.5
1776811980,7124.75,7125.25,7121.25,7124.25
1776812040,7123.75,7125.25,7123.75,7125
1776812100,7125,7125.5,7124,7124
1776812160,7124.25,7125,7123.5,7124.75
1776812220,7125,7125,7123.25,7123.5
1776812280,7123.5,7123.5,7122.75,7123.5
1776812340,7123.5,7124.5,7123.5,7124.25
1776812400,7124.25,7124.25,7123,7123
1776812460,7123.25,7126.75,7123.25,7126.5
1776812520,7126.25,7127.75,7126,7127.5
1776812580,7127.25,7127.5,7126.25,7126.5
1776812640,7126.5,7127.25,7126.5,7126.5
1776812700,7126.75,7127.75,7126.75,7127.25
1776812760,7127.25,7127.5,7127.25,7127.5
1776812820,7127.5,7127.5,7126.75,7127
1776812880,7127.25,7127.25,7126.75,7127
1776812940,7127,7127.25,7126.75,7127
1776813000,7126.75,7126.75,7126.25,7126.75
1776813060,7126.75,7127.25,7126.75,7127.25
1776813120,7127.25,7127.75,7127.25,7127.25
1776813180,7127.5,7127.5,7126.5,7126.5
1776813240,7126.75,7126.75,7126.5,7126.75
